content,video_len,show_time,cls,font_size,color,submit_time,pool,id1,id2
卡大黄默契的吓人,5253.173,4131.669921875,1,25,16777215,1466348466,0,dec8e866,1976713635
没有对比就没有伤害。大哥的MC我能再吹一百年！！,5253.173,3104.8601074219,4,25,14811775,1466348478,0,f1e0c928,1976714515
怼怼怼,5253.173,976.96197509766,1,25,16707842,1466348527,0,81868963,1976715261
伪饭,5253.173,981.31402587891,1,25,15138834,1466348507,0,81868963,1976716835
是黄婷婷选的啦,5253.173,956.77697753906,1,25,6830715,1466348514,0,7f2714b4,1976717371
阿黄：大哥你憋则样，我嗨怕,5253.173,2438.7199707031,1,25,16777215,1466348585,0,472dbec7,1976722181
你恩打碟组队的,5253.173,3877.4899902344,1,25,16777215,1466348587,0,8f1ab5d0,1976722369
是有多棒 我都差点信了,5253.173,994.57202148438,1,25,6830715,1466348608,0,7f2714b4,1976723357
卡黄糖再甜一分就腻啦  这样刚刚好,5253.173,1042.1999511719,1,25,16707842,1466348623,0,81868963,1976724703
直播卡，录播也卡,5253.173,305.46701049805,1,25,16777215,1466348619,0,847d7ea2,1976724903
干嘛？！往自己头上戴一下再给阿黄？！不能忍好嘛,5253.173,3832.9599609375,1,25,16707842,1466348646,0,4bd61f51,1976726265
黄婷婷：你是谁，我是谁，我要干什么？,5253.173,2457.6201171875,1,25,16777215,1466348660,0,472dbec7,1976727233
主流相声演员啊,5253.173,353.06698608398,1,25,16777215,1466348714,0,9484b0d9,1976728029
主持人是做过功课的，但没做够，效果反而更差,5253.173,365.73498535156,1,25,16777215,1466348687,0,847d7ea2,1976729195
发卡好萌,5253.173,1390.8800048828,1,25,16707842,1466348755,0,81868963,1976730949
神魂颠倒  发卡会跳的哦,5253.173,1400.6600341797,1,25,16707842,1466348790,0,81868963,1976733317
？？？？？,5253.173,1127.2900390625,1,25,6830715,1466348755,0,7f2714b4,1976733557
卡宝女装神魂颠倒美哭,5253.173,1415.5899658203,1,25,16707842,1466348827,0,81868963,1976735913
不好用,5253.173,1164.9899902344,1,25,6830715,1466348792,0,7f2714b4,1976736465
卡宝宝美哭,5253.173,1424.5899658203,1,25,16707842,1466348807,0,81868963,1976737483
呈现奖品，呈现抽奖箱。。。主持人小学毕业了么？,5253.173,4330.0698242188,1,25,16777215,1466348830,0,851fc12c,1976738945
卡黄gay们又要起飞啦,5253.173,1427.0600585938,1,25,16707842,1466348836,0,81868963,1976739381
李艺彤,5253.173,1429.1600341797,5,25,15138834,1466348847,0,81868963,1976740155
萌爹,5253.173,1217.9100341797,1,25,6830715,1466348851,0,7f2714b4,1976740395
没有,5253.173,1236.9300537109,1,25,6830715,1466348875,0,7f2714b4,1976741873
李艺彤为什么这么撩,5253.173,1436.0699462891,5,25,15138834,1466348884,0,81868963,1976742503
有!多!棒! 怎么就清纯的力量了,5253.173,1245.75,1,25,6830715,1466348922,0,7f2714b4,1976745113
李艺彤为什么这么撩,5253.173,1448.5200195312,5,25,41194,1466348931,0,81868963,1976745319
大哥,5253.173,647.78802490234,1,25,16777215,1466348974,0,9484b0d9,1976748637
@17,5253.173,1311.9899902344,1,25,6830715,1466349002,0,7f2714b4,1976750131
卡宝宝 可不可以表这么苏啊   受不鸟啦,5253.173,1455.8599853516,5,25,15138834,1466349067,0,81868963,1976752057
哈哈哈哈哈哈哈萌爹你很唯美,5253.173,1344.1099853516,1,25,6830715,1466349039,0,7f2714b4,1976753089
李艺彤 不娶何撩！,5253.173,1460.25,1,25,15138834,1466349088,0,81868963,1976753503
李艺彤！,5253.173,1464.8599853516,1,25,15138834,1466349100,0,81868963,1976754339
没有人来计数吗？多少次女神了？,5253.173,798.70098876953,1,25,16777215,1466349096,0,9892057b,1976756977
李艺彤 you got me！,5253.173,1479.4899902344,1,25,15138834,1466349134,0,81868963,1976759297
李艺彤 萌音好甜啊,5253.173,1486.4499511719,1,25,16707842,1466349198,0,81868963,1976761019
李艺彤,5253.173,1496.5600585938,1,25,15138834,1466349181,0,81868963,1976762391
李艺彤,5253.173,1499.7199707031,1,25,15138834,1466349195,0,81868963,1976763533
you get me,5253.173,1501.4300537109,1,25,15138834,1466349208,0,81868963,1976764825
卡宝跳的当然好了,5253.173,1510.9000244141,5,25,15138834,1466349237,0,81868963,1976766775
冉冉是我X队的好吗…,5253.173,4407.2099609375,1,25,16776960,1466349233,0,f666c644,1976766931
信口胡扯吗这算2333,5253.173,4482.9599609375,1,25,16707842,1466349281,0,4bd61f51,1976769793
发卡跳的一般般   我也就倒回去看了七八遍,5253.173,1517.9799804688,5,25,15138834,1466349351,0,81868963,1976771591
全程卡宝+1,5253.173,1529.2399902344,5,25,15138834,1466349339,0,81868963,1976773285
黄雨桐？？,5253.173,3217.830078125,1,25,16777215,1466349350,0,472dbec7,1976774393
卡宝跳的也不怎样啊  我也就倒回重放十多遍啦,5253.173,1535.5200195312,1,25,15138834,1466349424,0,81868963,1976779379
李艺彤 亲妈饭都加入了后宫,5253.173,1545.2900390625,1,25,16707842,1466349467,0,81868963,1976782257
卡哥哥全程机智影帝,5253.173,1668.6600341797,5,25,16707842,1466349540,0,81868963,1976786827
卡哥 影帝,5253.173,1671.9000244141,1,25,16707842,1466349594,0,81868963,1976787887
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349621,0,81868963,1976792549
这个主持人真心尴尬只会一直女神女神的叫,5253.173,1187.1800537109,1,25,16777215,1466349636,0,fb630d21,1976793217
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349633,0,81868963,1976793363
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349647,0,81868963,1976794405
2333333333333,5253.173,2003.6400146484,1,25,16777215,1466349648,0,406090db,1976794435
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349662,0,81868963,1976795357
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349675,0,81868963,1976796183
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349688,0,81868963,1976797073
前方高能  非战斗人员请迅速撤离,5253.173,1678.0899658203,5,25,15138834,1466349700,0,81868963,1976797815
233333333333,5253.173,2090.4799804688,1,25,16777215,1466349735,0,406090db,1976800113
卡黄 gay们注意 前方卡黄默契满分,5253.173,1678.0899658203,1,25,16707842,1466349812,0,81868963,1976802221
第三段卡黄默契满分,5253.173,1678.0899658203,1,25,16707842,1466349796,0,81868963,1976804107
发卡的硬筋，大哥的鞋垫，婷婷的发片,5253.173,3467.0100097656,4,25,14811775,1466349809,0,f1e0c928,1976804581
卡黄默契满分,5253.173,1678.0899658203,1,25,16707842,1466349857,0,81868963,1976805183
孔，戴，张： EXO ME?,5253.173,3772.1201171875,1,25,16777215,1466349814,0,472dbec7,1976805657
哈哈大哥,5253.173,2177.1999511719,1,25,16777215,1466349821,0,406090db,1976805791
能打起来的歌曲,5253.173,3306.1398925781,5,25,15138834,1466349840,0,118a12d9,1976807019
李艺彤 you got me,5253.173,1508.6400146484,1,25,15138834,1466349861,0,81868963,1976808419
啊啊啊发卡的小眼神,5253.173,1528.9899902344,5,25,15138834,1466349905,0,81868963,1976811359
？？？？,5253.173,3366.9399414062,5,25,15138834,1466349958,0,118a12d9,1976812005
哈哈啊哈哈,5253.173,2412.8601074219,1,25,16777215,1466350061,0,406090db,1976821811
小海豹萌萌哒,5253.173,1713.8800048828,1,25,16777215,1466350073,0,81868963,1976822499
大哥你这什么表情哈哈,5253.173,2432.6899414062,1,25,3394815,1466350092,0,406090db,1976823633
超绝可爱小海豹  我最喜欢李艺彤,5253.173,1716.0999755859,1,25,16777215,1466350105,0,81868963,1976824107
主持人是为了衬托成员来到的...,5253.173,68.522003173828,1,25,16777215,1466350109,0,6cb05e73,1976824677
主持不仅语文不好情商欠费，记忆里也不好。第一轮阿黄选的是八！！！！,5253.173,3631.0100097656,4,25,14811775,1466350121,0,f1e0c928,1976825411
哈哈婷婷懵了,5253.173,2460.1000976562,1,25,3394815,1466350165,0,406090db,1976828061
卡哥实力白眼怼主持,5253.173,1744.8599853516,1,25,16707842,1466350229,0,81868963,1976832173
婷婷省电中,5253.173,4665.8901367188,1,25,16777215,1466350268,0,90d65173,1976834573
其实你河的生物钟都挺乱的 晚上11点是精力最充沛的时刻,5253.173,4712.419921875,1,25,16777215,1466350271,0,aa0a55fd,1976834787
卡哥哥 你为什么这么可爱,5253.173,1768.9699707031,5,25,16707842,1466350276,0,81868963,1976835049
s队的就略过了？虽然我是恩狗，但主持你忒不地道了！！！,5253.173,3772.0400390625,4,25,14811775,1466350322,0,f1e0c928,1976835165
发卡好萌hhh,5253.173,1785.0500488281,5,25,16707842,1466350316,0,81868963,1976837367
年下攻大法好！,5253.173,573.71002197266,1,25,16777215,1466350342,0,afea18b3,1976838969
老娘吹这波给多少钱,5253.173,3526.1201171875,1,25,16777215,1466350378,0,3637a115,1976841249
hahhhhhh哈哈哈你哥太搞笑,5253.173,3094.5900878906,1,25,16777215,1466350421,0,1a5ef3cd,1976843885
阿黄：啧群人四不四傻叽,5253.173,1941.5600585938,1,25,16777215,1466350425,0,33b3a29f,1976844135
这尼玛没有的票也放进去,5253.173,2719.919921875,1,25,3394815,1466350425,0,406090db,1976844169
发卡小奶音 真的 萌死我了,5253.173,1783.9200439453,5,25,16707842,1466350444,0,81868963,1976845333
阿黄：这个锅我不背，我演的很像,5253.173,1998.2099609375,1,25,16777215,1466350501,0,33b3a29f,1976848783
发卡讲真  你萌死我了 尤其是小奶音 hhh,5253.173,1798.0899658203,5,25,41194,1466350506,0,81868963,1976849143
卡宝宝实力黑洞,5253.173,1831.9399414062,5,25,15138834,1466350557,0,81868963,1976851873
tako以为是真的233,5253.173,2850.669921875,1,25,3394815,1466350549,0,406090db,1976852155
高能预警,5253.173,1835.2299804688,5,25,16707842,1466350571,0,81868963,1976853117
卡哥蜜汁自信   好萌啊,5253.173,1914.5899658203,5,25,16707842,1466350629,0,81868963,1976856531
大哥你怎么了大哥,5253.173,2186.7700195312,1,25,16777215,1466350655,0,865ed698,1976858193
卡哥 萌萌哒,5253.173,1926.3199462891,5,25,16707842,1466350664,0,81868963,1976858729
人类的进化史 结束,5253.173,1933.0600585938,5,25,15138834,1466350706,0,81868963,1976861235
感觉主持人喋喋不休的每一句都是毫无逻辑的废话,5253.173,724.03399658203,1,25,16777215,1466350771,0,6cb05e73,1976864851
突然画风一转,5253.173,2414.8898925781,1,25,16777215,1466350787,0,865ed698,1976866063
卡哥一开始蜜汁自信  现在  好萌啊～ 麻麻不行我要坏掉了,5253.173,1934.9799804688,5,25,16707842,1466350843,0,81868963,1976866843
来看婷婷,5253.173,14.677000045776,1,25,16777215,1466350821,0,f0a56ad6,1976867777
阿黄受宠若惊,5253.173,2432.9599609375,1,25,16777215,1466350817,0,865ed698,1976867851
其实要按发卡理解的人模狗样来看  她做的还是挺对的,5253.173,1938.8199462891,5,25,38979,1466350883,0,81868963,1976872005
发卡认为是人模狗样,5253.173,1940.7900390625,5,25,16707842,1466350917,0,81868963,1976873735
节奏大师黄婷婷,5253.173,973.01397705078,1,25,16777215,1466350918,0,424864d9,1976874135
发卡认为是人模狗样啊,5253.173,1945.6500244141,5,25,16707842,1466350952,0,81868963,1976876129
真。人模狗样,5253.173,1955.8000488281,5,25,16707842,1466351005,0,81868963,1976879209
李艺彤以为是人模狗样,5253.173,1969.1199951172,5,25,16707842,1466351057,0,81868963,1976882005
噗哈哈哈哈哈,5253.173,1919.6400146484,5,25,16707842,1466351165,0,81868963,1976886105
我去，正好停在这！果然盐系偶像，一个镜头盐了全场,5253.173,4372.8701171875,4,25,14811775,1466351139,0,f1e0c928,1976887137
卡宝~,5253.173,160.25700378418,1,25,16777215,1466351149,0,bf8d38d1,1976887809
卡哥以为是人模狗样  这么一瞅还挺像的,5253.173,1933.7700195312,5,25,16707842,1466351176,0,81868963,1976889403
tako好害羞。。。,5253.173,1234.0200195312,1,25,16777215,1466351196,0,424864d9,1976890507
其实从大哥开始就已经走样了,5253.173,1935.4300537109,1,25,16707842,1466351215,0,81868963,1976891689
@采花@瓜皮,5253.173,1885.7600097656,1,25,52479,1466351244,0,4f8eb066,1976893367
哈哈哈自带弹幕,5253.173,250.4880065918,1,25,16777215,1466351273,0,bf8d38d1,1976894967
23333,5253.173,1997.4699707031,1,25,16707842,1466351283,0,81868963,1976895475
哈哈哈哈哈哈哈哈哈哈主持人乡村台请来的吧  好尴尬的土嗨,5253.173,353.12899780273,1,25,16777215,1466351288,0,b70f8ab6,1976895817
17可以入手,5253.173,1309.3499755859,1,25,16777215,1466351290,0,424864d9,1976895921
二选的时候黑锅萌哭,5253.173,259.98300170898,1,25,16777215,1466351297,0,bf8d38d1,1976896447
我恩兔的相声啊  不让看  差评！,5253.173,2048.6201171875,1,25,15138834,1466351415,0,81868963,1976900755
来看卡黄的？,5253.173,120.29699707031,4,25,16777011,1466351377,0,eede3833,1976901379
这主持真的好gay,5253.173,361.39199829102,1,25,16777215,1466351400,0,bf8d38d1,1976902375
各位卡黄给你们好啊,5253.173,141.60699462891,4,25,16777011,1466351405,0,eede3833,1976902607
卡黄大法好,5253.173,176.87300109863,4,25,16777011,1466351433,0,eede3833,1976904501
呆萌实力带偏。。,5253.173,2088.3500976562,1,25,38979,1466351448,0,81868963,1976904941
卡黄配一脸,5253.173,193.56700134277,4,25,16777011,1466351457,0,eede3833,1976905401
海带啊海带上线,5253.173,2101.830078125,5,25,38979,1466351478,0,81868963,1976906641
直接说卡宝名字不就完事了吗 这主持人也是话多 活该被怼,5253.173,4871.7001953125,1,25,41194,1466351489,0,118a12d9,1976907321
我卡一脸懵比,5253.173,2106.9499511719,5,25,16707842,1466351500,0,81868963,1976908001
卡在了奇怪的地方,5253.173,241.47700500488,4,25,16777011,1466351504,0,eede3833,1976908245
卡黄大法好,5253.173,582.51702880859,1,25,16777215,1466351524,0,0d54b8a7,1976909363
没听懂在说什么,5253.173,3823.1000976562,1,25,3394815,1466351528,0,406090db,1976909635
卡黄大法好,5253.173,582.51702880859,5,25,16777215,1466351526,0,0d54b8a7,1976909887
四舍五入同居的你站住,5253.173,276.33401489258,4,25,16777011,1466351540,0,eede3833,1976910289
卡黄大法好,5253.173,582.51702880859,4,25,16777215,1466351540,0,0d54b8a7,1976910301
啊啊啊 卡宝宝萌比的样子好可耐,5253.173,2110.7900390625,5,25,16707842,1466351545,0,81868963,1976910611
喊的啥。。,5253.173,559.89398193359,1,25,16777215,1466351557,0,bf8d38d1,1976911303
2333333333333333,5253.173,3868.2800292969,1,25,3394815,1466351573,0,406090db,1976912219
卡宝又蒙了,5253.173,2120.4799804688,1,25,16707842,1466351619,0,81868963,1976912321
婷婷2333333,5253.173,3914.7399902344,1,25,3394815,1466351620,0,406090db,1976914877
宅你妹,5253.173,640.32397460938,1,25,16777215,1466351638,0,bf8d38d1,1976915809
我爱卡黄,5253.173,549.61901855469,4,25,16777011,1466351639,0,eede3833,1976915853
我去！！！急冻么！！！瞬间变南极！！！,5253.173,4751.5498046875,4,25,14811775,1466351648,0,f1e0c928,1976916059
卡宝内心os：什么 我好不容易记住前面的 你怎么又加戏！,5253.173,2121.8400878906,5,25,16707842,1466351659,0,81868963,1976916967
每次都是发卡给阿黄捧场,5253.173,591.74401855469,4,25,16777011,1466351681,0,eede3833,1976918195
卡哥哥~,5253.173,611.66998291016,4,25,16777011,1466351701,0,eede3833,1976919223
你卡实力装无辜hhh,5253.173,859.69201660156,1,25,16777215,1466351712,0,44d5cf15,1976919797
发卡一口一个女神  是不是在怼主持人啊,5253.173,624.01898193359,4,25,16777011,1466351713,0,eede3833,1976919899
卡宝宝好萌,5253.173,2145.4799804688,5,25,16707842,1466351727,0,81868963,1976920351
男神啊啊啊啊,5253.173,646.86199951172,4,25,16777011,1466351736,0,eede3833,1976921125
卡宝萌死我了,5253.173,2148.5500488281,1,25,16707842,1466351739,0,81868963,1976921315
- -！,5253.173,773.14202880859,1,25,16777215,1466351771,0,bf8d38d1,1976923085
大哥。。我已不想再说什么,5253.173,2166.2600097656,5,25,16707842,1466351782,0,81868963,1976923767
这我也是醉了啊 大哥。。,5253.173,2168.7399902344,5,25,16707842,1466351804,0,81868963,1976924909
妈的这主持人又是摸手又是带耳机的,5253.173,4082.1298828125,1,25,3394815,1466351810,0,406090db,1976925315
扣钱吗,5253.173,743.87097167969,4,25,16777011,1466351833,0,eede3833,1976926553
麻麻 这里有个zz,5253.173,2186.5300292969,5,25,16707842,1466351839,0,81868963,1976926829
终于又有鬼畜素材啦   谢谢大哥,5253.173,2189.3500976562,5,25,16707842,1466351872,0,81868963,1976928657
前面的李艺彤不会和你们好的,5253.173,16.579999923706,1,25,16777215,1466351880,0,c32e9f1a,1976929101
明明你河是男团  为什么一口一个女神  我尴尬症要犯了,5253.173,802.35498046875,4,25,16777011,1466351892,0,eede3833,1976929779
不行了  主持人这个狂娟的眼线要给我笑死了,5253.173,1003.5200195312,1,25,16777215,1466351932,0,b70f8ab6,1976932033
十七的也长这样，不过牌子好像更高端,5253.173,1313.2600097656,1,25,16777215,1466351937,0,847bb010,1976932331
卡黄大法好！！！！！,5253.173,882.4169921875,1,25,16777215,1466351954,0,0d54b8a7,1976933219
卡黄大法好！！！！！,5253.173,882.4169921875,1,25,16777215,1466351961,0,0d54b8a7,1976933539
卡黄大法好！！！！！,5253.173,882.4169921875,5,25,16777215,1466351966,0,0d54b8a7,1976933863
我真的感受到了“尴尬癌犯了”,5253.173,969.81402587891,1,25,16777215,1466351984,0,bf8d38d1,1976934837
不 只是戴懵实力带偏  ，啊海带啊～海带～,5253.173,2215.5,1,25,16707842,1466352002,0,81868963,1976935725
黄婷婷和李艺彤   嗯主持人这是你说的最有人气的一句话。  可以，很同事,5253.173,829.20001220703,4,25,16777011,1466352020,0,eede3833,1976936687
笑得肚子痛哈哈哈哈哈哈,5253.173,1955.0500488281,1,25,16777215,1466352023,0,d0ff10d8,1976936871
哪有你这么gua噪的主持人,5253.173,852.34899902344,4,25,16777011,1466352042,0,eede3833,1976937889
趁发卡不动亲亲我的小海豹,5253.173,229.93499755859,1,25,16777215,1466352097,0,c32e9f1a,1976938463
第三关发卡卡表现简直机智   一点都不黑洞,5253.173,2222.0700683594,1,25,16707842,1466352071,0,81868963,1976939391
哈哈哈哈,5253.173,875.54797363281,4,25,16777011,1466352083,0,eede3833,1976940053
小偶像蜜汁尴尬  明明我是男神,5253.173,906.58599853516,4,25,16777011,1466352115,0,eede3833,1976941649
小四捞赵粤哈哈哈哈哈哈,5253.173,1844.7900390625,1,25,16777215,1466352129,0,f609d886,1976942329
发卡：你选哪个,5253.173,926.71899414062,4,25,16777011,1466352134,0,eede3833,1976942701
打断发卡 主持人 你可以啊 哼哼,5253.173,2278.5200195312,1,25,16707842,1466352164,0,81868963,1976945299
李艺彤在干嘛,5253.173,309.54598999023,1,25,16777215,1466352174,0,c32e9f1a,1976945557
哈哈哈哈主持人很尴尬了,5253.173,962.61602783203,4,25,16777011,1466352199,0,eede3833,1976947095
干嘛切小窗啦  根本不想看到他,5253.173,1264.4799804688,1,25,16777215,1466352213,0,b70f8ab6,1976947779
你个沩饭,5253.173,984.3759765625,4,25,16777011,1466352220,0,eede3833,1976948121
承包小海豹发卡卡,5253.173,2336.330078125,5,25,16707842,1466352272,0,81868963,1976950793
婷婷宝宝你是精灵耳呀,5253.173,4485.2797851562,1,25,16777215,1466352286,0,f0a56ad6,1976951475
暖场卡,5253.173,603.87902832031,1,25,16777215,1466352287,0,c32e9f1a,1976951549
主办方请不起好的主持人吗,5253.173,377.29000854492,1,25,16777215,1466352319,0,1bede104,1976953205
发卡表演的很形象 前两个都猜出来了,5253.173,2346.1000976562,5,25,15138834,1466352337,0,81868963,1976953845
神魂颠倒,5253.173,1499.7399902344,4,25,16777011,1466352358,0,eede3833,1976955203
发卡：你很棒啊,5253.173,1915.1199951172,1,25,52479,1466352373,0,4f8eb066,1976955909
萌爹看懂了 发卡你很厉害的嘛,5253.173,2372.3000488281,1,25,15138834,1466352402,0,81868963,1976957125
什么鬼。。。,5253.173,2397.8601074219,1,25,15138834,1466352485,0,81868963,1976959351
哈哈哈哈哈哈心疼大哥 第一次见大哥这么矮,5253.173,573.666015625,1,25,16777215,1466352473,0,1bede104,1976960919
23333,5253.173,1731.7700195312,1,25,16777215,1466352480,0,bf8d38d1,1976961197
哈哈哈哈哈,5253.173,2445.8601074219,1,25,38979,1466352540,0,81868963,1976961969
老大2333,5253.173,1809.4499511719,1,25,16777215,1466352558,0,bf8d38d1,1976964997
来看大哥抛媚眼的小妖精,5253.173,1702.0400390625,4,25,16777011,1466352576,0,eede3833,1976965953
走开 你闭嘴,5253.173,638.74401855469,1,25,16777215,1466352577,0,1bede104,1976965993
卡黄给请有秩序起飞,5253.173,831.79998779297,1,25,16777215,1466352603,0,c32e9f1a,1976966925
卡哥震惊脸  啊？？？？？,5253.173,1908.3299560547,4,25,16777011,1466352629,0,eede3833,1976968493
卡哥一直都喜欢比一个大拇指，我很棒的相信我,5253.173,1913.3599853516,4,25,16777011,1466352650,0,eede3833,1976969637
小四到会长到朵朵哈哈哈哈哈,5253.173,1973.2600097656,4,25,16777011,1466352710,0,eede3833,1976972613
不，这个明显还不如二选那四个,5253.173,736.33697509766,1,25,16777215,1466352785,0,1180c852,1976974111
确定call的不是冯薪朵？233333,5253.173,3214.8898925781,1,25,16777215,1466352748,0,865ed698,1976974435
卡宝腿prprpr,5253.173,1852.0300292969,1,25,16777215,1466352761,0,b8fe7b28,1976975061
采花已经出手23333333333,5253.173,1885.5899658203,1,25,16707842,1466352789,0,8932011d,1976976075
李艺彤,5253.173,3209.8999023438,1,25,16707842,1466352840,0,81868963,1976976723
看到弹幕说［矮子队］笑疯，我恩终于有一天比S队高了,5253.173,3963.6398925781,1,25,16777215,1466352832,0,7aa2ad54,1976978155
卡哥  持续性懵逼,5253.173,2115.7199707031,4,25,16777011,1466352838,0,eede3833,1976978659
卡哥又自信了起来,5253.173,2132.3798828125,4,25,16777011,1466352855,0,eede3833,1976979383
戏很足,5253.173,2148.4699707031,4,25,16777011,1466352871,0,eede3833,1976980099
不要抢行黄B okay,5253.173,3243.6499023438,1,25,16777215,1466352889,0,81868963,1976980975
哈哈哈哈哈哈哈哈哈哈,5253.173,2174.3601074219,4,25,16777011,1466352896,0,eede3833,1976981315
强行表情包哈哈哈哈,5253.173,2192.0200195312,4,25,16777011,1466352913,0,eede3833,1976982105
李艺彤！敢不敢发卡鞠糖！,5253.173,3251.1201171875,1,25,16777215,1466352924,0,81868963,1976982591
海带呀海带,5253.173,2238.4299316406,4,25,16777011,1466352961,0,eede3833,1976984297
鲱鱼之死：卡哥干的,5253.173,2251.5,4,25,16777011,1466352974,0,eede3833,1976984957
昨天天猫直播没卡出去,5253.173,2421.9799804688,1,25,16777215,1466352992,0,f609d886,1976985807
卡鞠18号发卡ins上发糖了   暗搓搓,5253.173,3263.2800292969,1,25,16777215,1466353043,0,81868963,1976988197
卡哥很自信的  大拇指标致动作,5253.173,2322.7299804688,4,25,16777011,1466353046,0,eede3833,1976988393
唉 有婷婷就不能说卡鞠了,5253.173,3280.3000488281,1,25,16777215,1466353087,0,81868963,1976990419
一个石头打中了两只鸟,5253.173,2365.2700195312,4,25,16777011,1466353089,0,eede3833,1976990553
上面有人哈哈啊哈,5253.173,2386.1000976562,4,25,16777011,1466353110,0,eede3833,1976991465
你们不要骂这个主持人了，其实娘娘的又紧张还挺有趣的啊,5253.173,1007.6799926758,1,25,41194,1466353117,0,5f7e0dba,1976991825
卡哥好尴尬,5253.173,2406.9299316406,4,25,16777011,1466353131,0,eede3833,1976992487
谈恋爱不如跳舞,5253.173,3303.080078125,1,25,16707842,1466353148,0,81868963,1976993271
行了都别吐槽主持人了,5253.173,736.24700927734,1,25,15772458,1466353157,0,7b41fe9d,1976993723
不如跳舞,5253.173,3303.080078125,1,25,16707842,1466353205,0,81868963,1976993907
吓得阿黄退了一个站位,5253.173,2447.2700195312,4,25,16777011,1466353165,0,eede3833,1976994375
阿黄懵了,5253.173,2461.6000976562,4,25,16777011,1466353186,0,eede3833,1976995087
这个主持人很搞笑啊,5253.173,1819.8699951172,1,25,16777215,1466353225,0,5f7e0dba,1976996925
大哥帅锅了,5253.173,2507.8000488281,4,25,16777011,1466353232,0,eede3833,1976997245
还不如不下去了 一直上上下下的,5253.173,3768.1101074219,1,25,16777215,1466353235,0,865ed698,1976997729
主持人实力懵逼,5253.173,1207.6700439453,1,25,16777215,1466353295,0,1180c852,1976998181
yi一会卡哥实力怼主持,5253.173,3294.3200683594,5,25,16707842,1466353257,0,81868963,1976998183
大哥甩锅给消音哈哈哈啊,5253.173,2503.2700195312,4,25,16777011,1466353269,0,eede3833,1976999045
官方卡,5253.173,3318.9399414062,1,25,16707842,1466353286,0,81868963,1976999723
发卡白了一眼233333,5253.173,1755.5,1,25,16777215,1466353291,0,c32e9f1a,1976999927
你个伪饭,5253.173,3324.8701171875,5,25,15138834,1466353303,0,81868963,1977000443
大哥本来就是女孩子哇！！,5253.173,1539.4799804688,1,25,16777215,1466353310,0,44199bf4,1977000723
我不信！,5253.173,3326.9099121094,5,25,15138834,1466353315,0,81868963,1977000919
卡哥实力怼主持,5253.173,3329.4699707031,5,25,15138834,1466353335,0,81868963,1977001851
实力拆台,5253.173,3337,1,25,16777215,1466353405,0,424864d9,1977003001
为了你我变成狼人模样,5253.173,1974.1899414062,1,25,41194,1466353394,0,5f7e0dba,1977004513
这块硬糖 我吃了 卡黄真的甜的要死啊啊啊啊,5253.173,3360.2399902344,1,25,16707842,1466353417,0,81868963,1977005327
卡黄大法好,5253.173,3367.4499511719,1,25,16707842,1466353434,0,81868963,1977006337
自己这么刻薄还好意思怪粉丝送西兰花,5253.173,3440.8601074219,4,25,16777011,1466353439,0,eede3833,1977006781
诶？大哥呢？,5253.173,1396.0699462891,1,25,16777215,1466353450,0,1bede104,1977007027
官方硬广上线,5253.173,3384.2199707031,5,25,16707842,1466353474,0,81868963,1977008065
卡宝~,5253.173,2722.1398925781,1,25,16777215,1466353516,0,bf8d38d1,1977010005
卡哥哥,5253.173,23.406000137329,1,25,16777215,1466353559,0,D873e5ff,1977010019
夹在卡黄光芒下突然矜持起来的大哥,5253.173,3509.4899902344,4,25,16777011,1466353531,0,eede3833,1977010755
好好好 这很卡黄⬆️⬆️⬆️,5253.173,3425.3500976562,5,25,16707842,1466353573,0,81868963,1977012287
卡黄大法好！！！！！,5253.173,2496.0200195312,1,25,16777215,1466353570,0,0d54b8a7,1977012651
卡黄大法好！！！！！,5253.173,2496.0200195312,5,25,16777215,1466353584,0,0d54b8a7,1977012989
发卡：则个给,5253.173,1836.3800048828,1,25,16777215,1466353597,0,c32e9f1a,1977013553
只想用AKG砸在你脑袋上,5253.173,3578.1799316406,4,25,16777011,1466353601,0,eede3833,1977013693
主持人被吓到,5253.173,3221.5700683594,1,25,16777215,1466353667,0,bf8d38d1,1977016559
发卡实力广,5253.173,3514.3898925781,5,25,16707842,1466353672,0,81868963,1977016777
我卡可是很努力了呢,5253.173,3533.3798828125,5,25,16707842,1466353705,0,81868963,1977018353
发卡现在身高有1.66 167了,5253.173,1599.9100341797,1,25,16777215,1466353733,0,9f6ef934,1977019555
可以可以,5253.173,3555.3100585938,5,25,16707842,1466353741,0,81868963,1977019609
婷婷不得了 信不信老戴打你PP,5253.173,4267.490234375,1,25,16777215,1466353737,0,865ed698,1977019731
前方卡哥实力机智,5253.173,3557.6999511719,1,25,15138834,1466353760,0,81868963,1977020723
主持人只记得说过名字的几个,5253.173,3796.1398925781,4,25,16777011,1466353769,0,eede3833,1977021149
